gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,at,emp,ni,revt,costat
023809,2014-08-31,2014,INDL,C,D,STD,AZO,USD,7517.8580,76.0000,1069.7440,9475.3130,A
023809,2015-08-31,2015,INDL,C,D,STD,AZO,USD,8102.3490,81.0000,1160.2410,10187.3400,A
023809,2016-08-31,2016,INDL,C,D,STD,AZO,USD,8599.7870,84.0000,1241.0070,10635.6760,A
023809,2017-08-31,2017,INDL,C,D,STD,AZO,USD,9259.7810,87.0000,1280.8690,10888.6760,A
023809,2018-08-31,2018,INDL,C,D,STD,AZO,USD,9346.9800,89.0000,1337.5360,11221.0770,A
023809,2019-08-31,2019,INDL,C,D,STD,AZO,USD,9895.9130,96.0000,1617.2210,11863.7430,A
023812,2009-12-31,2009,INDL,C,D,STD,REGN,USD,741.2020,1.0290,-67.8300,379.2680,A
023812,2010-12-31,2010,INDL,C,D,STD,REGN,USD,1089.4320,1.3950,-104.4680,459.0740,A
023812,2011-12-31,2011,INDL,C,D,STD,REGN,USD,1323.5830,1.7040,-221.7600,445.8240,A
023812,2012-12-31,2012,INDL,C,D,STD,REGN,USD,2080.4900,1.9500,750.2690,1378.4770,A
023812,2013-12-31,2013,INDL,C,D,STD,REGN,USD,2951.0130,2.3400,424.3620,2104.7450,A
023812,2014-12-31,2014,INDL,C,D,STD,REGN,USD,3871.8270,2.9250,348.0740,2819.5570,A
023812,2015-12-31,2015,INDL,C,D,STD,REGN,USD,5609.1320,4.3000,636.0560,4103.7280,A
023812,2016-12-31,2016,INDL,C,D,STD,REGN,USD,6973.4660,5.4000,895.5220,4860.4270,A
023812,2017-12-31,2017,INDL,C,D,STD,REGN,USD,8764.2860,6.2000,1198.5110,5872.2270,A
023812,2018-12-31,2018,INDL,C,D,STD,REGN,USD,11734.5000,7.4000,2444.4000,6710.8000,A
023812,2019-12-31,2019,INDL,C,D,STD,REGN,USD,14805.2000,8.1000,2115.8000,7863.4000,A
024197,2009-12-31,2009,INDL,C,D,STD,IDXX,USD,808.5270,4.8000,122.2250,1031.6330,A
024197,2010-12-31,2010,INDL,C,D,STD,IDXX,USD,897.1440,4.8000,141.2840,1103.3920,A
024197,2011-12-31,2011,INDL,C,D,STD,IDXX,USD,1030.8140,5.1000,161.7860,1218.6890,A
024197,2012-12-31,2012,INDL,C,D,STD,IDXX,USD,1103.6020,5.4000,178.2670,1293.3380,A
024197,2013-12-31,2013,INDL,C,D,STD,IDXX,USD,1230.5160,5.7000,187.8000,1377.0580,A
024197,2014-12-31,2014,INDL,C,D,STD,IDXX,USD,1384.2110,6.4000,181.9060,1510.9070,A
024197,2015-12-31,2015,INDL,C,D,STD,IDXX,USD,1474.9930,6.8000,192.0780,1601.8920,A
024197,2016-12-31,2016,INDL,C,D,STD,IDXX,USD,1530.7040,7.3650,222.0450,1775.4230,A
024197,2017-12-31,2017,INDL,C,D,STD,IDXX,USD,1713.4160,7.6000,263.1440,1969.0580,A
024197,2018-12-31,2018,INDL,C,D,STD,IDXX,USD,1537.3490,8.3770,377.0310,2213.2420,A
024197,2019-12-31,2019,INDL,C,D,STD,IDXX,USD,1832.4750,9.2000,427.7200,2406.9080,A
024216,2009-12-31,2009,INDL,C,D,STD,AES,USD,39535.0000,27.0000,658.0000,14119.0000,A
024216,2010-12-31,2010,INDL,C,D,STD,AES,USD,40511.0000,29.0000,9.0000,16647.0000,A
024216,2011-12-31,2011,INDL,C,D,STD,AES,USD,45333.0000,27.0000,58.0000,17274.0000,A
024216,2012-12-31,2012,INDL,C,D,STD,AES,USD,41830.0000,25.0000,-912.0000,18046.0000,A
024216,2013-12-31,2013,INDL,C,D,STD,AES,USD,40411.0000,22.0000,114.0000,15891.0000,A
024216,2014-12-31,2014,INDL,C,D,STD,AES,USD,38966.0000,18.5000,769.0000,17146.0000,A
024216,2015-12-31,2015,INDL,C,D,STD,AES,USD,36850.0000,21.0000,306.0000,14866.0000,A
024216,2016-12-31,2016,INDL,C,D,STD,AES,USD,36119.0000,19.0000,-1130.0000,13586.0000,A
024216,2017-12-31,2017,INDL,C,D,STD,AES,USD,33112.0000,10.5000,-1161.0000,10530.0000,A
024216,2018-12-31,2018,INDL,C,D,STD,AES,USD,32521.0000,9.0000,1203.0000,10736.0000,A
024216,2019-12-31,2019,INDL,C,D,STD,AES,USD,33648.0000,8.0000,303.0000,10189.0000,A
024316,2009-12-31,2009,INDL,C,D,STD,MNST,USD,800.0700,1.4300,208.7160,1143.2990,A
024316,2010-12-31,2010,INDL,C,D,STD,MNST,USD,1082.1310,1.4970,212.0290,1303.9420,A
024316,2011-12-31,2011,INDL,C,D,STD,MNST,USD,1362.3990,1.9000,286.2190,1703.2300,A
024316,2012-12-31,2012,INDL,C,D,STD,MNST,USD,1043.3250,2.1800,340.0200,2060.7020,A
024316,2013-12-31,2013,INDL,C,D,STD,MNST,USD,1420.5090,2.0130,338.6610,2246.4280,A
024316,2014-12-31,2014,INDL,C,D,STD,MNST,USD,1938.8750,2.0010,483.1850,2464.8670,A
024316,2015-12-31,2015,INDL,C,D,STD,MNST,USD,5675.1890,2.2140,546.7330,2682.8030,A
024316,2016-12-31,2016,INDL,C,D,STD,MNST,USD,4153.4710,2.6460,712.6850,3043.6800,A
024316,2017-12-31,2017,INDL,C,D,STD,MNST,USD,4791.0120,2.9910,820.6780,3368.4600,A
024316,2018-12-31,2018,INDL,C,D,STD,MNST,USD,4526.8910,3.1420,993.0040,3807.1830,A
024316,2019-12-31,2019,INDL,C,D,STD,MNST,USD,5150.3520,3.5290,1107.8350,4200.8190,A
024344,2009-12-31,2009,INDL,C,D,STD,VRTX,USD,1955.4880,1.4320,-642.1780,101.8890,A
024344,2010-12-31,2010,INDL,C,D,STD,VRTX,USD,1725.4460,1.6910,-754.6260,143.3700,A
024344,2011-12-31,2011,INDL,C,D,STD,VRTX,USD,2204.2800,2.0000,29.5740,1410.6260,A
024344,2012-12-31,2012,INDL,C,D,STD,VRTX,USD,2759.2880,2.2000,-107.0320,1527.0420,A
024344,2013-12-31,2013,INDL,C,D,STD,VRTX,USD,2319.0410,1.8000,-445.0280,1211.9750,A
024344,2014-12-31,2014,INDL,C,D,STD,VRTX,USD,2334.6790,1.8300,-738.5550,580.4150,A
024344,2015-12-31,2015,INDL,C,D,STD,VRTX,USD,2498.8750,1.9500,-556.3340,1032.3360,A
024344,2016-12-31,2016,INDL,C,D,STD,VRTX,USD,2896.7870,2.1500,-112.0520,1702.1770,A
024344,2017-12-31,2017,INDL,C,D,STD,VRTX,USD,3546.0140,2.3000,263.4840,2488.6520,A
024344,2018-12-31,2018,INDL,C,D,STD,VRTX,USD,6245.8980,2.5000,2096.8960,3047.5970,A
024344,2019-12-31,2019,INDL,C,D,STD,VRTX,USD,8318.4650,3.0000,1176.8100,4162.8210,A
024405,2009-12-31,2009,INDL,C,D,STD,ZBRA,USD,830.4790,2.7000,47.1040,803.5850,A
024405,2010-12-31,2010,INDL,C,D,STD,ZBRA,USD,878.8640,2.7500,101.7780,956.8480,A
024405,2011-12-31,2011,INDL,C,D,STD,ZBRA,USD,899.0060,2.5100,174.6430,983.4880,A
024405,2012-12-31,2012,INDL,C,D,STD,ZBRA,USD,967.7480,2.5440,122.9040,996.1680,A
024405,2013-12-31,2013,INDL,C,D,STD,ZBRA,USD,1119.8120,2.5830,134.3580,1038.1590,A
024405,2014-12-31,2014,INDL,C,D,STD,ZBRA,USD,5568.8510,6.8000,32.4290,1670.5720,A
024405,2015-12-31,2015,INDL,C,D,STD,ZBRA,USD,5040.0000,7.0000,-158.0000,3650.0000,A
024405,2016-12-31,2016,INDL,C,D,STD,ZBRA,USD,4632.0000,6.5000,-137.0000,3574.0000,A
024405,2017-12-31,2017,INDL,C,D,STD,ZBRA,USD,4275.0000,7.0000,17.0000,3722.0000,A
024405,2018-12-31,2018,INDL,C,D,STD,ZBRA,USD,4339.0000,7.4000,421.0000,4218.0000,A
024405,2019-12-31,2019,INDL,C,D,STD,ZBRA,USD,4711.0000,8.2000,544.0000,4485.0000,A
024468,2009-12-31,2009,INDL,C,D,STD,BIIB,USD,8551.8540,4.7500,970.1320,4377.3480,A
024468,2010-12-31,2010,INDL,C,D,STD,BIIB,USD,8092.4930,4.8500,1005.2730,4716.4230,A
024468,2011-12-31,2011,INDL,C,D,STD,BIIB,USD,9049.6040,5.0000,1234.4280,5048.6340,A
024468,2012-12-31,2012,INDL,C,D,STD,BIIB,USD,10130.1180,5.9500,1380.0330,5516.4610,A
024468,2013-12-31,2013,INDL,C,D,STD,BIIB,USD,11863.3350,6.8500,1862.3410,6932.1990,A
024468,2014-12-31,2014,INDL,C,D,STD,BIIB,USD,14316.5590,7.5500,2934.7840,9703.3240,A
024468,2015-12-31,2015,INDL,C,D,STD,BIIB,USD,19504.8000,7.3500,3547.0000,10763.8000,A
024468,2016-12-31,2016,INDL,C,D,STD,BIIB,USD,22876.8000,7.4000,3702.8000,11448.8000,A
024468,2017-12-31,2017,INDL,C,D,STD,BIIB,USD,23652.6000,7.3000,2539.1000,12273.9000,A
024468,2018-12-31,2018,INDL,C,D,STD,BIIB,USD,25288.9000,7.8000,4430.7000,13452.9000,A
024468,2019-12-31,2019,INDL,C,D,STD,BIIB,USD,27234.3000,7.4000,5888.5000,14377.9000,A
024616,2013-12-31,2013,INDL,C,D,STD,PYPL,USD,19160.0000,,955.0000,6727.0000,A
024616,2014-12-31,2014,INDL,C,D,STD,PYPL,USD,21917.0000,15.8000,419.0000,8025.0000,A
024616,2015-12-31,2015,INDL,C,D,STD,PYPL,USD,28881.0000,16.8000,1228.0000,9248.0000,A
024616,2016-12-31,2016,INDL,C,D,STD,PYPL,USD,33103.0000,18.1000,1401.0000,10842.0000,A
024616,2017-12-31,2017,INDL,C,D,STD,PYPL,USD,40774.0000,18.7000,1795.0000,13055.0000,A
024616,2018-12-31,2018,INDL,C,D,STD,PYPL,USD,43332.0000,21.8000,2057.0000,15451.0000,A
024616,2019-12-31,2019,INDL,C,D,STD,PYPL,USD,51333.0000,23.2000,2459.0000,17772.0000,A
024617,2009-12-31,2009,INDL,C,D,STD,ODFL,USD,1159.2780,9.6080,34.8710,1245.0050,A
024617,2010-12-31,2010,INDL,C,D,STD,ODFL,USD,1239.8810,11.1790,75.6510,1480.9980,A
024617,2011-12-31,2011,INDL,C,D,STD,ODFL,USD,1513.0740,12.0220,139.4700,1882.5410,A
024617,2012-12-31,2012,INDL,C,D,STD,ODFL,USD,1712.5140,13.0160,169.4520,2110.4830,A
024617,2013-12-31,2013,INDL,C,D,STD,ODFL,USD,1932.0890,14.0730,206.1130,2337.6480,A
024617,2014-12-31,2014,INDL,C,D,STD,ODFL,USD,2236.2370,16.4430,267.5140,2787.8970,A
024617,2015-12-31,2015,INDL,C,D,STD,ODFL,USD,2466.5040,17.9310,304.6900,2972.4420,A
024617,2016-12-31,2016,INDL,C,D,STD,ODFL,USD,2696.2470,17.5430,295.7650,2991.5170,A
024617,2017-12-31,2017,INDL,C,D,STD,ODFL,USD,3068.4240,19.1830,463.7740,3358.1120,A
024617,2018-12-31,2018,INDL,C,D,STD,ODFL,USD,3545.2830,21.2790,605.6680,4043.6950,A
024617,2019-12-31,2019,INDL,C,D,STD,ODFL,USD,3995.5680,20.1050,615.5180,4109.1110,A
024731,2009-12-31,2009,INDL,C,D,STD,KIM,USD,10162.2050,0.6400,-3.9420,919.9350,A
024731,2010-12-31,2010,INDL,C,D,STD,KIM,USD,9833.8750,0.6870,142.8680,1019.1820,A
024731,2011-12-31,2011,INDL,C,D,STD,KIM,USD,9614.5160,0.6850,169.0510,1052.5270,A
024731,2012-12-31,2012,INDL,C,D,STD,KIM,USD,9740.8070,0.6350,266.0730,1100.7220,A
024731,2013-12-31,2013,INDL,C,D,STD,KIM,USD,9663.6300,0.5970,236.2810,1210.1070,A
024731,2014-12-31,2014,INDL,C,D,STD,KIM,USD,10285.7280,0.5800,424.0010,1195.5940,A
024731,2015-12-31,2015,INDL,C,D,STD,KIM,USD,11344.1710,0.5460,894.1150,1725.2550,A
024731,2016-12-31,2016,INDL,C,D,STD,KIM,USD,11230.6000,0.5510,378.8500,1420.3910,A
024731,2017-12-31,2017,INDL,C,D,STD,KIM,USD,11763.7260,0.5460,426.0750,1331.4070,A
024731,2018-12-31,2018,INDL,C,D,STD,KIM,USD,10999.1000,0.5330,497.7950,1265.4790,A
024731,2019-12-31,2019,INDL,C,D,STD,KIM,USD,10997.8670,0.5020,410.6050,1257.1220,A
024800,2009-09-30,2009,INDL,C,D,STD,QCOM,USD,27445.0000,16.1000,1592.0000,10416.0000,A
024800,2010-09-30,2010,INDL,C,D,STD,QCOM,USD,30572.0000,17.5000,3247.0000,10991.0000,A
024800,2011-09-30,2011,INDL,C,D,STD,QCOM,USD,36422.0000,21.2000,4260.0000,14556.0000,A
024800,2012-09-30,2012,INDL,C,D,STD,QCOM,USD,43012.0000,26.6000,6109.0000,19121.0000,A
024800,2013-09-30,2013,INDL,C,D,STD,QCOM,USD,45516.0000,31.0000,6853.0000,24866.0000,A
024800,2014-09-30,2014,INDL,C,D,STD,QCOM,USD,48574.0000,31.3000,7967.0000,26487.0000,A
024800,2015-09-30,2015,INDL,C,D,STD,QCOM,USD,50796.0000,33.0000,5271.0000,25281.0000,A
024800,2016-09-30,2016,INDL,C,D,STD,QCOM,USD,52359.0000,30.5000,5705.0000,23554.0000,A
024800,2017-09-30,2017,INDL,C,D,STD,QCOM,USD,65486.0000,33.8000,2466.0000,23231.0000,A
024800,2018-09-30,2018,INDL,C,D,STD,QCOM,USD,32686.0000,35.4000,-4864.0000,22732.0000,A
024800,2019-09-30,2019,INDL,C,D,STD,QCOM,USD,32957.0000,37.0000,4386.0000,19550.0000,A
024856,2009-12-31,2009,INDL,C,D,STD,GILD,USD,9698.5590,3.8520,2635.7550,7011.3830,A
024856,2010-12-31,2010,INDL,C,D,STD,GILD,USD,11592.6300,4.0000,2901.2570,7949.4200,A
024856,2011-12-31,2011,INDL,C,D,STD,GILD,USD,17303.1340,4.5000,2803.6370,8385.3850,A
024856,2012-12-31,2012,INDL,C,D,STD,GILD,USD,21239.8380,5.0000,2591.5660,9702.5170,A
024856,2013-12-31,2013,INDL,C,D,STD,GILD,USD,22496.7850,6.1000,3074.8080,11201.6880,A
024856,2014-12-31,2014,INDL,C,D,STD,GILD,USD,34664.0000,7.0000,12101.0000,24890.0000,A
024856,2015-12-31,2015,INDL,C,D,STD,GILD,USD,51839.0000,8.0000,18108.0000,32639.0000,A
024856,2016-12-31,2016,INDL,C,D,STD,GILD,USD,56977.0000,9.0000,13501.0000,30390.0000,A
024856,2017-12-31,2017,INDL,C,D,STD,GILD,USD,70283.0000,10.0000,4628.0000,26107.0000,A
024856,2018-12-31,2018,INDL,C,D,STD,GILD,USD,63675.0000,11.0000,5455.0000,22127.0000,A
024856,2019-12-31,2019,INDL,C,D,STD,GILD,USD,61627.0000,11.8000,5386.0000,22449.0000,A
024925,2009-12-31,2009,INDL,C,D,STD,ROP,USD,4327.7360,7.6500,239.4810,2049.6680,A
024925,2010-12-31,2010,INDL,C,D,STD,ROP,USD,5069.5240,8.0500,322.5800,2386.1120,A
024925,2011-12-31,2011,INDL,C,D,STD,ROP,USD,5319.4170,8.5700,427.2470,2797.0890,A
024925,2012-12-31,2012,INDL,C,D,STD,ROP,USD,7071.1040,9.4750,483.3600,2993.4890,A
024925,2013-12-31,2013,INDL,C,D,STD,ROP,USD,8184.9810,9.9130,538.2930,3238.1280,A
024925,2014-12-31,2014,INDL,C,D,STD,ROP,USD,8412.9340,10.1370,646.0330,3549.4940,A
024925,2015-12-31,2015,INDL,C,D,STD,ROP,USD,10168.3650,10.8060,696.0670,3582.3950,A
024925,2016-12-31,2016,INDL,C,D,STD,ROP,USD,14324.9270,14.1550,658.6450,3789.9250,A
024925,2017-12-31,2017,INDL,C,D,STD,ROP,USD,14316.4130,14.2360,971.7720,4607.4710,A
024925,2018-12-31,2018,INDL,C,D,STD,ROP,USD,15249.5000,15.6110,944.4000,5191.2000,A
024925,2019-12-31,2019,INDL,C,D,STD,ROP,USD,18108.9000,16.4600,1767.9000,5366.8000,A
024975,2009-10-31,2009,INDL,C,D,STD,SNPS,USD,2938.8540,5.9280,167.6810,1360.0450,A
024975,2010-10-31,2010,INDL,C,D,STD,SNPS,USD,3286.5410,6.7070,237.0630,1380.6610,A
024975,2011-10-31,2011,INDL,C,D,STD,SNPS,USD,3367.3340,6.8030,221.3640,1535.6430,A
024975,2012-10-31,2012,INDL,C,D,STD,SNPS,USD,4147.6560,8.1380,182.4020,1756.0170,A
024975,2013-10-31,2013,INDL,C,D,STD,SNPS,USD,4358.9350,8.5730,247.8000,1962.2140,A
024975,2014-10-31,2014,INDL,C,D,STD,SNPS,USD,4775.4990,9.4360,259.1240,2057.4720,A
024975,2015-10-31,2015,INDL,C,D,STD,SNPS,USD,5045.7390,10.2840,225.9340,2242.2110,A
024975,2016-10-31,2016,INDL,C,D,STD,SNPS,USD,5240.3650,10.6690,266.8260,2422.5320,A
024975,2017-10-31,2017,INDL,C,D,STD,SNPS,USD,5396.4140,11.6860,136.5630,2724.8800,A
024975,2018-10-31,2018,INDL,C,D,STD,SNPS,USD,6145.9740,13.2450,432.5180,3121.0580,A
024975,2019-10-31,2019,INDL,C,D,STD,SNPS,USD,6405.1600,13.8960,532.3670,3360.6940,A
025119,2009-12-31,2009,INDL,C,D,STD,MHK,USD,6391.4460,27.4000,-5.4990,5344.0240,A
025119,2010-12-31,2010,INDL,C,D,STD,MHK,USD,6098.9260,26.9000,185.4710,5319.0720,A
025119,2011-12-31,2011,INDL,C,D,STD,MHK,USD,6206.2280,26.2000,173.9220,5642.2580,A
025119,2012-12-31,2012,INDL,C,D,STD,MHK,USD,6303.6840,25.1000,250.2580,5787.9800,A
025119,2013-12-31,2013,INDL,C,D,STD,MHK,USD,8494.1770,32.1000,348.7860,7348.7540,A
025119,2014-12-31,2014,INDL,C,D,STD,MHK,USD,8285.5440,32.3000,531.9650,7803.4460,A
025119,2015-12-31,2015,INDL,C,D,STD,MHK,USD,9942.3640,34.1000,615.3020,8071.5630,A
025119,2016-12-31,2016,INDL,C,D,STD,MHK,USD,10230.5960,37.8000,930.3620,8959.0870,A
025119,2017-12-31,2017,INDL,C,D,STD,MHK,USD,12094.8530,38.8000,971.6380,9491.2900,A
025119,2018-12-31,2018,INDL,C,D,STD,MHK,USD,13099.1230,42.1000,861.7040,9983.6340,A
025119,2019-12-31,2019,INDL,C,D,STD,MHK,USD,13386.6800,41.8000,744.2110,9970.6720,A
025124,2009-12-31,2009,INDL,C,D,STD,LIN,USD,14317.0000,26.1640,1254.0000,8956.0000,A
025124,2010-12-31,2010,INDL,C,D,STD,LIN,USD,15274.0000,26.2610,1195.0000,10116.0000,A
025124,2011-12-31,2011,INDL,C,D,STD,LIN,USD,16356.0000,26.1840,1672.0000,11252.0000,A
025124,2012-12-31,2012,INDL,C,D,STD,LIN,USD,18090.0000,26.5390,1692.0000,11224.0000,A
025124,2013-12-31,2013,INDL,C,D,STD,LIN,USD,20255.0000,27.5600,1755.0000,11925.0000,A
025124,2014-12-31,2014,INDL,C,D,STD,LIN,USD,19802.0000,27.7800,1694.0000,12273.0000,A
025124,2015-12-31,2015,INDL,C,D,STD,LIN,USD,18319.0000,26.6570,1547.0000,10776.0000,A
025124,2016-12-31,2016,INDL,C,D,STD,LIN,USD,19332.0000,26.4980,1500.0000,10534.0000,A
025124,2017-12-31,2017,INDL,C,D,STD,LIN,USD,20436.0000,26.4610,1247.0000,11437.0000,A
025124,2018-12-31,2018,INDL,C,D,STD,LIN,USD,93386.0000,80.8200,4381.0000,14900.0000,A
025124,2019-12-31,2019,INDL,C,D,STD,LIN,USD,86612.0000,79.8860,2285.0000,28228.0000,A
025279,2009-12-31,2009,INDL,C,D,STD,BSX,USD,25177.0000,26.0000,-1025.0000,8188.0000,A
025279,2010-12-31,2010,INDL,C,D,STD,BSX,USD,22128.0000,25.0000,-1065.0000,7806.0000,A
025279,2011-12-31,2011,INDL,C,D,STD,BSX,USD,21290.0000,24.0000,441.0000,7622.0000,A
025279,2012-12-31,2012,INDL,C,D,STD,BSX,USD,17154.0000,24.0000,-4068.0000,7249.0000,A
025279,2013-12-31,2013,INDL,C,D,STD,BSX,USD,16571.0000,23.0000,-121.0000,7143.0000,A
025279,2014-12-31,2014,INDL,C,D,STD,BSX,USD,17042.0000,24.0000,-119.0000,7380.0000,A
025279,2015-12-31,2015,INDL,C,D,STD,BSX,USD,18133.0000,25.0000,-239.0000,7477.0000,A
025279,2016-12-31,2016,INDL,C,D,STD,BSX,USD,18096.0000,27.0000,347.0000,8386.0000,A
025279,2017-12-31,2017,INDL,C,D,STD,BSX,USD,19042.0000,29.0000,104.0000,9048.0000,A
025279,2018-12-31,2018,INDL,C,D,STD,BSX,USD,20999.0000,32.0000,1671.0000,9823.0000,A
025279,2019-12-31,2019,INDL,C,D,STD,BSX,USD,30565.0000,36.0000,4700.0000,10735.0000,A
025313,2009-03-31,2008,INDL,C,D,STD,STE,USD,1216.9390,5.0000,110.6850,1298.5250,A
025313,2010-03-31,2009,INDL,C,D,STD,STE,USD,1238.4020,5.0000,128.4670,1257.7330,A
025313,2011-03-31,2010,INDL,C,D,STD,STE,USD,1426.6850,5.0000,51.2650,1309.7610,A
025313,2012-03-31,2011,INDL,C,D,STD,STE,USD,1405.6960,5.0000,136.1150,1391.5040,A
025313,2013-03-31,2012,INDL,C,D,STD,STE,USD,1761.1090,6.0000,159.9770,1479.5350,A
025313,2014-03-31,2013,INDL,C,D,STD,STE,USD,1887.1620,6.0000,129.4420,1622.2520,A
025313,2015-03-31,2014,INDL,C,D,STD,STE,USD,2099.4660,7.6000,135.0640,1850.2630,A
025313,2016-03-31,2015,INDL,C,D,STD,STE,USD,5346.4160,14.0000,110.7630,2238.7640,A
025313,2017-03-31,2016,INDL,C,D,STD,STE,USD,4924.4550,12.0000,109.9650,2612.7560,A
025313,2018-03-31,2017,INDL,C,D,STD,STE,USD,5200.3340,12.0000,290.9150,2619.9960,A
025313,2019-03-31,2018,INDL,C,D,STD,STE,USD,5073.0710,12.0000,304.0510,2782.1700,A
025340,2009-09-30,2009,INDL,C,D,STD,DHI,USD,6756.6000,2.9260,-545.3000,3668.0000,A
025340,2010-09-30,2010,INDL,C,D,STD,DHI,USD,5938.6000,3.2140,245.1000,4410.2000,A
025340,2011-09-30,2011,INDL,C,D,STD,DHI,USD,5358.4000,3.0100,71.8000,3646.4000,A
025340,2012-09-30,2012,INDL,C,D,STD,DHI,USD,7248.2000,3.4770,956.3000,4364.2000,A
025340,2013-09-30,2013,INDL,C,D,STD,DHI,USD,8856.4000,4.6090,462.7000,6269.8000,A
025340,2014-09-30,2014,INDL,C,D,STD,DHI,USD,10202.5000,5.6210,533.5000,8035.1000,A
025340,2015-09-30,2015,INDL,C,D,STD,DHI,USD,11151.0000,6.2300,750.7000,10836.5000,A
025340,2016-09-30,2016,INDL,C,D,STD,DHI,USD,11558.9000,6.9760,886.3000,12170.9000,A
025340,2017-09-30,2017,INDL,C,D,STD,DHI,USD,12184.6000,7.7350,1038.4000,14105.5000,A
025340,2018-09-30,2018,INDL,C,D,STD,DHI,USD,14114.6000,8.4370,1460.3000,16083.1000,A
025340,2019-09-30,2019,INDL,C,D,STD,DHI,USD,15606.6000,8.9160,1618.5000,17610.5000,A
025434,2009-09-30,2009,INDL,C,D,STD,SBUX,USD,5576.8000,142.0000,390.8000,9774.6000,A
025434,2010-09-30,2010,INDL,C,D,STD,SBUX,USD,6385.9000,137.0000,945.6000,10707.4000,A
025434,2011-09-30,2011,INDL,C,D,STD,SBUX,USD,7360.4000,149.0000,1245.7000,11700.4000,A
025434,2012-09-30,2012,INDL,C,D,STD,SBUX,USD,8219.2000,160.0000,1383.8000,13299.5000,A
025434,2013-09-30,2013,INDL,C,D,STD,SBUX,USD,11516.7000,182.0000,8.3000,14892.2000,A
025434,2014-09-30,2014,INDL,C,D,STD,SBUX,USD,10752.9000,191.0000,2068.1000,16447.8000,A
025434,2015-09-30,2015,INDL,C,D,STD,SBUX,USD,12446.1000,238.0000,2757.4000,19162.7000,A
025434,2016-09-30,2016,INDL,C,D,STD,SBUX,USD,14329.5000,254.0000,2817.7000,21315.9000,A
025434,2017-09-30,2017,INDL,C,D,STD,SBUX,USD,14365.6000,277.0000,2884.7000,22386.8000,A
025434,2018-09-30,2018,INDL,C,D,STD,SBUX,USD,24156.4000,291.0000,4518.3000,24719.5000,A
025434,2019-09-30,2019,INDL,C,D,STD,SBUX,USD,19219.6000,346.0000,3599.2000,26508.6000,A
026061,2009-12-31,2009,INDL,C,D,STD,MTCH,USD,4015.8890,3.2000,-978.8220,1375.7880,A
026061,2010-12-31,2010,INDL,C,D,STD,MTCH,USD,3439.5540,3.2000,99.3590,1636.8150,A
026061,2011-12-31,2011,INDL,C,D,STD,MTCH,USD,3409.8650,3.2000,174.2330,2059.4440,A
026061,2012-12-31,2012,INDL,C,D,STD,MTCH,USD,3805.8280,4.2000,159.2660,2800.9330,A
026061,2013-12-31,2013,INDL,C,D,STD,MTCH,USD,4234.6840,4.0000,285.7840,3022.9870,A
026061,2014-12-31,2014,INDL,C,D,STD,MTCH,USD,4274.8780,5.0000,414.8730,3109.5470,A
026061,2015-12-31,2015,INDL,C,D,STD,MTCH,USD,5209.9500,5.0000,119.4720,3230.9330,A
026061,2016-12-31,2016,INDL,C,D,STD,MTCH,USD,4645.8730,9.1000,-41.2800,3139.8820,A
026061,2017-12-31,2017,INDL,C,D,STD,MTCH,USD,5867.8100,7.0000,304.9240,3307.2390,A
026061,2018-12-31,2018,INDL,C,D,STD,MTCH,USD,6874.5850,7.8000,626.9610,4262.8920,A
026061,2019-12-31,2019,INDL,C,D,STD,MTCH,USD,8332.8250,8.7000,431.1310,4757.0550,A
026156,2013-10-31,2013,INDL,C,D,STD,HPE,USD,68775.0000,,2051.0000,57371.0000,A
026156,2014-10-31,2014,INDL,C,D,STD,HPE,USD,65071.0000,,1648.0000,55123.0000,A
026156,2015-10-31,2015,INDL,C,D,STD,HPE,USD,81270.0000,240.0000,2461.0000,52107.0000,A
026156,2016-10-31,2016,INDL,C,D,STD,HPE,USD,79679.0000,195.0000,3161.0000,50123.0000,A
026156,2017-10-31,2017,INDL,C,D,STD,HPE,USD,61406.0000,66.0000,344.0000,28871.0000,A
026156,2018-10-31,2018,INDL,C,D,STD,HPE,USD,55493.0000,60.0000,1908.0000,30852.0000,A
026156,2019-10-31,2019,INDL,C,D,STD,HPE,USD,51803.0000,61.6000,1049.0000,29135.0000,A
026590,2013-12-31,2013,INDL,C,D,STD,FTV,USD,7240.1000,,830.9000,5961.9000,A
026590,2014-12-31,2014,INDL,C,D,STD,FTV,USD,7355.6000,22.0000,883.4000,6337.2000,A
026590,2015-12-31,2015,INDL,C,D,STD,FTV,USD,7210.6000,22.0000,863.8000,6178.8000,A
026590,2016-12-31,2016,INDL,C,D,STD,FTV,USD,8189.8000,24.0000,872.3000,6224.3000,A
026590,2017-12-31,2017,INDL,C,D,STD,FTV,USD,10500.6000,26.0000,1044.5000,6656.0000,A
026590,2018-12-31,2018,INDL,C,D,STD,FTV,USD,12905.6000,24.0000,2913.8000,6452.7000,A
026590,2019-12-31,2019,INDL,C,D,STD,FTV,USD,17439.0000,25.0000,738.9000,7320.0000,A
027914,2009-12-31,2009,INDL,C,D,STD,HUM,USD,14153.4940,28.1000,1039.6750,30960.4140,A
027914,2010-12-31,2010,INDL,C,D,STD,HUM,USD,16103.2530,35.2000,1099.3900,33868.2080,A
027914,2011-12-31,2011,INDL,C,D,STD,HUM,USD,17708.0000,40.0000,1419.0000,36832.0000,A
