EXECRANK,CO_PER_ROL,CONAME,CEOANN,SALARY,BONUS,TOTAL_SEC,TOTAL_CURR,TOTAL_ALT1,TOTAL_ALT2,TERM_PYMT,TDC1,TDC2,SAL_PCT,TOTAL_CURR_PCT,TOTAL_SEC_PCT,TOTAL_ALT1_PCT,TOTAL_ALT2_PCT,TDC1_PCT,TDC2_PCT,RET_YRS,GVKEY,YEAR,BECAMECEO,JOINED_CO,REJOIN,LEFTOFC,LEFTCO,RELEFT,PCEO,REASON,EXEC_LNAME,EXEC_FNAME,GENDER,CUSIP,TICKER,SIC
,48719,GENERAL MOTORS CO,,684.029,0,5808.33,684.029,5808.33,2110.255,0,5732.576,5732.576,,,,,,,,,005073,2013,,,,,,,,,"Neumann, Ph.D.",Karl-Thomas,MALE,37045V10,GM,3711
,43690,GENERAL MOTORS CO,,850,0,2099.253,850,2099.253,3882.578,0,2099.253,2099.253,-50,-50,-76.851,-76.851,119.818,-76.851,-76.851,,005073,2014,2010-09-01,,,2014-01-15,,,,,"Akerson, B.S., M.Sc.",Daniel,MALE,37045V10,GM,3711
,45902,GENERAL MOTORS CO,,990.53,0,8489.346,990.53,8489.346,3088.542,0,8489.346,8489.346,32.071,32.071,61.393,61.393,296.743,61.393,61.393,,005073,2014,,,,,,,,,Ammann,Daniel,MALE,37045V10,GM,3711
,47522,GENERAL MOTORS CO,CEO,1567.803,0,16162.828,1567.803,16162.828,5312.021,0,15812.902,15812.902,109.04,109.04,208.855,208.855,575.283,202.169,202.169,,005073,2014,2014-01-15,,,,,,CEO,,Barra,Mary,FEMALE,37045V10,GM,3711
,48719,GENERAL MOTORS CO,,822.133,0,5269.426,822.133,5269.426,2541.877,0,5186.21,5186.21,20.19,20.19,-9.278,-9.278,20.454,-9.531,-9.531,,005073,2014,,,,,,,,,"Neumann, Ph.D.",Karl-Thomas,MALE,37045V10,GM,3711
,50504,GENERAL MOTORS CO,,691.667,0,4894.832,691.667,4894.832,2371.235,0,4629.631,4629.631,,,,,,,,,005073,2014,,,,,,,,,"Stevens, III",Charles,MALE,37045V10,GM,3711
,50505,GENERAL MOTORS CO,,692.235,0,5765.531,692.235,5765.531,4152.677,0,5586.347,5586.347,,,,,,,,,005073,2014,,,,,,,,,Millikin,Michael,MALE,37045V10,GM,3711
2,50506,GENERAL MOTORS CO,,846.212,0,9477.777,846.212,9477.777,3332.134,0,9202.189,9202.189,,,,,,,,,005073,2014,,,,,,,,,Reuss,Mark,MALE,37045V10,GM,3711
,45902,GENERAL MOTORS CO,,1200,0,11800.077,1200,11800.077,5150.063,4039.819,11800.077,7612.441,21.147,21.147,38.999,38.999,66.747,38.999,-10.329,,005073,2015,,,,,,,,,Ammann,Daniel,MALE,37045V10,GM,3711
,47522,GENERAL MOTORS CO,CEO,1750,0,28588.663,1750,28588.663,7897.87,8304.036,28576.651,17409.622,11.621,11.621,76.879,76.879,48.679,80.717,10.098,,005073,2015,2014-01-15,,,,,,CEO,,Barra,Mary,FEMALE,37045V10,GM,3711
,50504,GENERAL MOTORS CO,,1000,0,8102.224,1000,8102.224,3689.059,3840.462,8102.224,5426.787,44.578,44.578,65.526,65.526,55.575,75.008,17.219,,005073,2015,,,,,,,,,"Stevens, III",Charles,MALE,37045V10,GM,3711
,50506,GENERAL MOTORS CO,,1100,0,10199.136,1100,10199.136,4537.596,3662.075,10199.136,6639.641,29.991,29.991,7.611,7.611,36.177,10.834,-27.847,,005073,2015,,,,,,,,,Reuss,Mark,MALE,37045V10,GM,3711
,52476,GENERAL MOTORS CO,,583.333,500,8439.819,1083.333,8439.819,2173.397,2117.734,8439.819,6648.439,,,,,,,,,005073,2015,,,,,,,,,Glidden,Craig,MALE,37045V10,GM,3711
,45902,GENERAL MOTORS CO,,1450,0,10223.984,1450,10223.984,7232.037,13016.716,10223.984,10223.984,20.833,20.833,-13.357,-13.357,40.426,-13.357,34.306,,005073,2016,,,,,,,,,Ammann,Daniel,MALE,37045V10,GM,3711
,47522,GENERAL MOTORS CO,CEO,2000,0,22582.059,2000,22582.059,12071.052,28924.495,22400.282,22400.282,14.286,14.286,-21.01,-21.01,52.839,-21.613,28.666,,005073,2016,2014-01-15,,,,,,CEO,,Barra,Mary,FEMALE,37045V10,GM,3711
,50504,GENERAL MOTORS CO,,1100,0,7603.085,1100,7603.085,5017.301,8351.288,7467.939,7467.939,10,10,-6.161,-6.161,36.005,-7.829,37.613,,005073,2016,,,,,,,,,"Stevens, III",Charles,MALE,37045V10,GM,3711
,50506,GENERAL MOTORS CO,,1200,0,8412.661,1200,8412.661,5989.857,11018.36,8277.884,8277.884,9.091,9.091,-17.516,-17.516,32.005,-18.837,24.674,,005073,2016,,,,,,,,,Reuss,Mark,MALE,37045V10,GM,3711
,54611,GENERAL MOTORS CO,,950,0,6415.164,950,6415.164,4561.904,8224.907,6282.013,6282.013,,,,,,,,,005073,2016,,,,,,,,,Batey,Alan,MALE,37045V10,GM,3711
,45902,GENERAL MOTORS CO,,1450,0,9258.318,1450,9258.318,12151.843,12351.052,9258.318,8023.94,0,0,-9.445,-9.445,68.028,-9.445,-21.518,,005073,2017,,,,,,,,,Ammann,Daniel,MALE,37045V10,GM,3711
,47522,GENERAL MOTORS CO,CEO,2100,0,21958.048,2100,21958.048,25922.811,30738.956,21905.256,18655.253,5,5,-2.763,-2.763,114.752,-2.21,-16.719,,005073,2017,2014-01-15,,,,,,CEO,,Barra,Mary,FEMALE,37045V10,GM,3711
,48719,GENERAL MOTORS CO,,916.936,2000,6888.039,2916.936,6888.039,10806.127,0,6761.243,6975.831,,,,,,,,,005073,2017,,,,,,,,,"Neumann, Ph.D.",Karl-Thomas,MALE,37045V10,GM,3711
,50504,GENERAL MOTORS CO,,1100,0,7101.039,1100,7101.039,10848.402,8453.741,7046.925,9393.901,0,0,-6.603,-6.603,116.22,-5.638,25.79,,005073,2017,,,,,,,,,"Stevens, III",Charles,MALE,37045V10,GM,3711
,50506,GENERAL MOTORS CO,,1200,0,7726.508,1200,7726.508,13623.559,10420.931,7672.118,7881.825,0,0,-8.156,-8.156,127.444,-7.318,-4.785,,005073,2017,,,,,,,,,Reuss,Mark,MALE,37045V10,GM,3711
,54611,GENERAL MOTORS CO,,1025,0,5975.128,1025,5975.128,9474.61,7853.577,5658.527,6558.803,7.895,7.895,-6.859,-6.859,107.69,-9.925,4.406,,005073,2017,,,,,,,,,Batey,Alan,MALE,37045V10,GM,3711
,45902,GENERAL MOTORS CO,,1450,0,8971.881,1450,8971.881,12171.513,11555.944,8971.881,7737.498,0,0,-3.094,-3.094,0.162,-3.094,-3.57,,005073,2018,,,,,,,,,Ammann,Daniel,MALE,37045V10,GM,3711
,47522,GENERAL MOTORS CO,CEO,2100,0,21870.45,2100,21870.45,7363.684,0,21870.45,18445.444,0,0,-0.399,-0.399,-71.594,-0.159,-1.125,,005073,2018,2014-01-15,,,,,,CEO,,Barra,Mary,FEMALE,37045V10,GM,3711
,50504,GENERAL MOTORS CO,,1100,0,6939.18,1100,6939.18,8117.41,0,6939.18,5932.928,0,0,-2.279,-2.279,-25.174,-1.529,-36.843,,005073,2018,,,,,,,,,"Stevens, III",Charles,MALE,37045V10,GM,3711
,50506,GENERAL MOTORS CO,,1200,0,7356.09,1200,7356.09,11966.189,9606.481,7356.09,8090.346,0,0,-4.794,-4.794,-12.165,-4.119,2.646,,005073,2018,,,,,,,,,Reuss,Mark,MALE,37045V10,GM,3711
,54611,GENERAL MOTORS CO,,1025,0,5340.52,1025,5340.52,9290.627,7180.242,5340.52,6427.695,0,0,-10.621,-10.621,-1.942,-5.62,-1.999,,005073,2018,,,,,,,,,Batey,Alan,MALE,37045V10,GM,3711
,61596,GENERAL MOTORS CO,,668.1,0,5506.09,668.1,5506.09,2877.629,3685.603,5506.09,4709.827,,,,,,,,,005073,2018,,,,,,,,,"Suryadevara, CFA",Dhivya,FEMALE,37045V10,GM,3711
,47522,GENERAL MOTORS CO,CEO,2100,0,21630.867,2100,21630.867,30081.171,25304.677,21327.881,17802.881,0,0,-1.095,-1.095,308.507,-2.481,-3.484,,005073,2019,2014-01-15,,,,,,CEO,,Barra,Mary,FEMALE,37045V10,GM,3711
,50506,GENERAL MOTORS CO,,1200,0,8182.247,1200,8182.247,11529.758,8608.784,7931.759,8177.496,0,0,11.231,11.231,-3.647,7.826,1.077,,005073,2019,,,,,,,,,Reuss,Mark,MALE,37045V10,GM,3711
,52476,GENERAL MOTORS CO,,775,0,4282.832,775,4282.832,5968.886,5237.602,4282.832,3681.279,,,,,,,,,005073,2019,,,,,,,,,Glidden,Craig,MALE,37045V10,GM,3711
,54611,GENERAL MOTORS CO,,1025,0,5318.033,1025,5318.033,7334.032,0,4964.45,4291.025,0,0,-0.421,-0.421,-21.06,-7.042,-33.242,,005073,2019,,,,,,,,,Batey,Alan,MALE,37045V10,GM,3711
,61596,GENERAL MOTORS CO,,1000,0,6767.557,1000,6767.557,3408.877,3736.956,6764.667,5702.164,49.678,49.678,22.91,22.91,18.461,22.858,21.07,,005073,2019,,,,,,,,,"Suryadevara, CFA",Dhivya,FEMALE,37045V10,GM,3711
,64129,GENERAL MOTORS CO,,800,0,5146.284,800,5146.284,4242.679,4268.56,5146.284,4346.281,,,,,,,,,005073,2019,,,,,,,,,"Engle, II",Barry,MALE,37045V10,GM,3711
,2467,MICROSOFT CORP,CEO,175,110.296,,285.296,,,,,285.296,,,,,,,,,012141,1992,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2468,MICROSOFT CORP,,203.75,221.179,,424.929,,,,,6791.004,,,,,,,,,012141,1992,,,,,1995-07-15,,,RETIRED,Maples,Michael,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,,174.25,129.735,,303.985,,,,,308.538,,,,,,,,,012141,1992,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,2470,MICROSOFT CORP,,255.655,151.739,,407.394,,,,,9345.144,,,,,,,,,012141,1992,,,,,,,,,Vergnes,Bernard,MALE,59491810,MSFT,7372
,2471,MICROSOFT CORP,,171.75,133.035,,304.785,,,,,307.164,,,,,,,,,012141,1992,,,,,2002-06-30,,,RETIRED,Neukom,William,MALE,59491810,MSFT,7372
,5018,MICROSOFT CORP,,145.916,120.931,,266.847,,,,,269.783,,,,,,,,,012141,1992,,,,,,,,,Kempin,Joachim,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,CEO,266.66,151.58,,418.24,,,,418.24,418.24,52.377,46.599,,,,,46.599,,012141,1993,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2468,MICROSOFT CORP,,223.333,211.52,,434.853,,,,3367.773,7893.83,9.611,2.335,,,,,16.24,,012141,1993,,,,,1995-07-15,,,RETIRED,Maples,Michael,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,,220.916,146.52,,367.436,,,,372.535,372.535,26.781,20.873,,,,,20.742,,012141,1993,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,2470,MICROSOFT CORP,,322.433,91.523,,413.956,,,,1146.02,7090.206,26.12,1.611,,,,,-24.13,,012141,1993,,,,,,,,,Vergnes,Bernard,MALE,59491810,MSFT,7372
,2471,MICROSOFT CORP,,187.273,132.225,,319.498,,,,792.833,6213.687,9.038,4.827,,,,,1922.922,,012141,1993,,,,,2002-06-30,,,RETIRED,Neukom,William,MALE,59491810,MSFT,7372
,5018,MICROSOFT CORP,,160.75,143,,303.75,,,,,308.339,10.166,13.829,,,,,14.291,,012141,1993,,,,,,,,,Kempin,Joachim,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,CEO,275,182.545,,457.545,,,,457.545,457.545,3.128,9.398,,,,9.398,9.398,,012141,1994,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2468,MICROSOFT CORP,,238.75,253.112,,491.862,,,,496.584,496.584,6.903,13.11,,,,-85.255,-93.709,,012141,1994,,,,,1995-07-15,,,RETIRED,Maples,Michael,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,,238.75,188.112,,426.862,,,,431.584,431.584,8.073,16.173,,,,15.851,15.851,,012141,1994,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,2470,MICROSOFT CORP,,300.481,196.885,,497.366,,,,1192.653,497.366,-6.808,20.149,,,,4.069,-92.985,,012141,1994,,,,,,,,,Vergnes,Bernard,MALE,59491810,MSFT,7372
,5018,MICROSOFT CORP,,187.667,177.745,,365.412,,,,1239.438,2755.329,16.745,20.3,,,,,793.604,,012141,1994,,,,,,,,,Kempin,Joachim,MALE,59491810,MSFT,7372
,11542,MICROSOFT CORP,,188.75,160.278,,349.028,,,,,353.75,,,,,,,,,012141,1994,,,,,,,,,Maritz,Paul,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,CEO,275,140.58,,415.58,,,,415.58,415.58,0,-9.172,,,,-9.172,-9.172,,012141,1995,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2468,MICROSOFT CORP,,249.174,197.675,,446.849,,,,451.499,5082.749,4.366,-9.152,,,,-9.079,923.543,,012141,1995,,,,,1995-07-15,,,RETIRED,Maples,Michael,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,,249.174,162.8,,411.974,,,,416.744,416.744,4.366,-3.488,,,,-3.438,-3.438,,012141,1995,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,2470,MICROSOFT CORP,,356.66,169.785,,526.445,,,,3417.443,8417.695,18.696,5.847,,,,186.541,1592.455,,012141,1995,,,,,,,,,Vergnes,Bernard,MALE,59491810,MSFT,7372
,9233,MICROSOFT CORP,,286.442,453.691,,740.133,,,,8471.798,839.374,,,,,,,,,012141,1995,,1994-11-01,,,,,,,"Herbold, Ph.D.",Robert,MALE,59491810,MSFT,7372
,11542,MICROSOFT CORP,,203.75,138.794,,342.544,,,,,347.266,7.947,-1.858,,,,,-1.833,,012141,1995,,,,,,,,,Maritz,Paul,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,CEO,340.618,221.97,,562.588,,,,562.588,562.588,23.861,35.374,,,,35.374,35.374,,012141,1996,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,,271.869,212.905,,484.774,,,,489.649,489.649,9.108,17.671,,,,17.494,17.494,,012141,1996,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,2470,MICROSOFT CORP,,398.001,226.191,,624.192,,,,624.192,624.192,11.591,18.567,,,,-81.735,-92.585,,012141,1996,,,,,,,,,Vergnes,Bernard,MALE,59491810,MSFT,7372
,9233,MICROSOFT CORP,,471.672,608.245,,1079.917,,,,1092.55,1092.55,64.666,45.909,,,,-87.104,30.162,,012141,1996,,1994-11-01,,,,,,,"Herbold, Ph.D.",Robert,MALE,59491810,MSFT,7372
,11542,MICROSOFT CORP,,244.382,222.3,,466.682,,,,1195.828,471.857,19.942,36.24,,,,,35.878,,012141,1996,,,,,,,,,Maritz,Paul,MALE,59491810,MSFT,7372
,15580,MICROSOFT CORP,,301.101,169.52,,470.621,,,,,470.621,,,,,,,,,012141,1996,,,,,,,,,Lacombe,Michel,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,CEO,349.992,241.36,,591.352,,,,591.352,591.352,2.752,5.113,,,,5.113,5.113,,012141,1997,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,,316.242,265.472,,581.714,,,,586.839,586.839,16.321,19.997,,,,19.849,19.849,,012141,1997,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,2470,MICROSOFT CORP,,384.088,329.842,,713.93,,,,713.93,6543.461,-3.496,14.377,,,,14.377,948.309,,012141,1997,,,,,,,,,Vergnes,Bernard,MALE,59491810,MSFT,7372
,9233,MICROSOFT CORP,,536.127,673.096,,1209.223,,,,1259.317,1259.317,13.665,11.974,,,,15.264,15.264,,012141,1997,,1994-11-01,,,,,,,"Herbold, Ph.D.",Robert,MALE,59491810,MSFT,7372
,11542,MICROSOFT CORP,,282.084,243.105,,525.189,,,,530.214,15335.006,15.427,12.537,,,,-55.661,3149.927,,012141,1997,,,,,,,,,Maritz,Paul,MALE,59491810,MSFT,7372
,15580,MICROSOFT CORP,,333.951,278.05,,612.001,,,,612.001,612.001,10.91,30.041,,,,,30.041,,012141,1997,,,,,,,,,Lacombe,Michel,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,CEO,368.874,173.423,,542.297,,,,542.297,542.297,5.395,-8.295,,,,-8.295,-8.295,,012141,1998,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,,337.429,205.598,,543.027,,,,547.827,547.827,6.7,-6.651,,,,-6.648,-6.648,,012141,1998,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,9233,MICROSOFT CORP,,535.773,572.317,,1108.09,,,,1184.923,4196.173,-0.066,-8.363,,,,-5.907,233.21,,012141,1998,,1994-11-01,,,,,,,"Herbold, Ph.D.",Robert,MALE,59491810,MSFT,7372
,11542,MICROSOFT CORP,,311.223,205.215,,516.438,,,,521.752,13867.585,10.33,-1.666,,,,-1.596,-9.569,,012141,1998,,,,,,,,,Maritz,Paul,MALE,59491810,MSFT,7372
,15580,MICROSOFT CORP,,335.57,257.503,,593.073,,,,593.073,593.073,0.485,-3.093,,,,-3.093,-3.093,,012141,1998,,,,,,,,,Lacombe,Michel,MALE,59491810,MSFT,7372
,20378,MICROSOFT CORP,,264.9,184.019,,448.919,,,,452.379,452.379,,,,,,,,,012141,1998,,,,,,,,,Allchin,James,MALE,59491810,MSFT,7372
,20379,MICROSOFT CORP,,288.93,197.447,,486.377,,,,491.333,491.333,,,,,,,,,012141,1998,,,,,,,,,Raikes,Jeffrey,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,CEO,400.213,223.16,,623.373,,,,623.373,623.373,8.496,14.95,,,,14.95,14.95,,012141,1999,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,,388.392,272.181,,660.573,,,,665.373,665.373,15.103,21.646,,,,21.457,21.457,,012141,1999,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,9233,MICROSOFT CORP,,562.465,363.693,,926.158,,,,977.155,7165.593,4.982,-16.419,,,,-17.534,70.765,,012141,1999,,1994-11-01,,,,,,,"Herbold, Ph.D.",Robert,MALE,59491810,MSFT,7372
,11542,MICROSOFT CORP,,331.213,246.647,,577.86,,,,582.8,145284.422,6.423,11.893,,,,11.701,947.655,,012141,1999,,,,,,,,,Maritz,Paul,MALE,59491810,MSFT,7372
,15580,MICROSOFT CORP,,356.983,222.796,,579.779,,,,579.779,579.779,6.381,-2.242,,,,-2.242,-2.242,,012141,1999,,,,,,,,,Lacombe,Michel,MALE,59491810,MSFT,7372
,20378,MICROSOFT CORP,,288.364,217.785,,506.149,,,,509.564,509.564,8.858,12.748,,,,12.641,12.641,,012141,1999,,,,,,,,,Allchin,James,MALE,59491810,MSFT,7372
,20379,MICROSOFT CORP,,309.629,211.82,,521.449,,,,526.568,526.568,7.164,7.211,,,,7.171,7.171,,012141,1999,,,,,,,,,Raikes,Jeffrey,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,,439.401,200,,639.401,,,,639.401,639.401,9.792,2.571,,,,2.571,2.571,,012141,2000,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,428.414,200,,628.414,,,,633.514,633.514,10.305,-4.868,,,,-4.788,-4.788,,012141,2000,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,9233,MICROSOFT CORP,,585.802,425,,1010.802,,,,118886.242,57868.233,4.149,9.139,,,,12066.569,707.585,,012141,2000,,1994-11-01,,,,,,,"Herbold, Ph.D.",Robert,MALE,59491810,MSFT,7372
,20378,MICROSOFT CORP,,355.263,275,,630.263,,,,137669.317,52273.563,23.199,24.521,,,,26917.081,10158.488,,012141,2000,,,,,,,,,Allchin,James,MALE,59491810,MSFT,7372
,20379,MICROSOFT CORP,,370.991,258.5,,629.491,,,,137669.87,145461.916,19.818,20.72,,,,26044.747,27524.526,,012141,2000,,,,,,,,,Raikes,Jeffrey,MALE,59491810,MSFT,7372
,22945,MICROSOFT CORP,,355.835,293,,648.835,,,,,5096.454,,,,,,,,,012141,2000,,1999-09-01,,,,,,,Belluzzo,Richard,MALE,59491810,MSFT,7372
,25184,MICROSOFT CORP,,258.813,129.06,,387.873,,,,,392.96,,,,,,,,,012141,2000,,,,,,,,,Mundie,Craig,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,,494.992,171.762,,666.754,,,,666.754,666.754,12.652,4.278,,,,4.278,4.278,,012141,2001,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,494.076,171.444,,665.52,,,,670.62,670.62,15.327,5.905,,,,5.857,5.857,,012141,2001,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,9233,MICROSOFT CORP,,626.25,400,,1026.25,,,,1083.762,68270.7,6.905,1.528,,,,-99.088,17.976,,012141,2001,,1994-11-01,,,,,,,"Herbold, Ph.D.",Robert,MALE,59491810,MSFT,7372
,20378,MICROSOFT CORP,,419.576,275,,694.576,,,,32946.484,33900.934,18.103,10.204,,,,-76.068,-35.147,,012141,2001,,,,,,,,,Allchin,James,MALE,59491810,MSFT,7372
,20379,MICROSOFT CORP,,420.826,275,,695.826,,,,32949.634,57966.762,13.433,10.538,,,,-76.066,-60.15,,012141,2001,,,,,,,,,Raikes,Jeffrey,MALE,59491810,MSFT,7372
,22945,MICROSOFT CORP,,468.758,350,,818.758,,,,51382.436,3009.374,31.735,26.189,,,,,-40.952,,012141,2001,,1999-09-01,,,,,,,Belluzzo,Richard,MALE,59491810,MSFT,7372
,25184,MICROSOFT CORP,,288.899,165,,453.899,,,,,459.477,11.625,17.023,,,,,16.927,,012141,2001,,,,,,,,,Mundie,Craig,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,,545.833,205.81,,751.643,,,,753.31,753.31,10.271,12.732,,,,12.982,12.982,,012141,2002,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,545.833,205.81,,751.643,,,,758.81,758.81,10.476,12.941,,,,13.151,13.151,,012141,2002,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,20378,MICROSOFT CORP,,493.75,400,,893.75,,,,899.195,899.195,17.678,28.676,,,,-97.271,-97.348,,012141,2002,,,,,,,,,Allchin,James,MALE,59491810,MSFT,7372
,20379,MICROSOFT CORP,,493.749,250,,743.749,,,,750.583,750.583,17.329,6.887,,,,-97.722,-98.705,,012141,2002,,,,,,,,,Raikes,Jeffrey,MALE,59491810,MSFT,7372
,22945,MICROSOFT CORP,,568.723,350,,918.723,,,,14598.765,14598.765,21.326,12.209,,,,-71.588,385.11,,012141,2002,,1999-09-01,,,,,,,Belluzzo,Richard,MALE,59491810,MSFT,7372
,25184,MICROSOFT CORP,,347.172,280,,627.172,,,,633.172,7659.322,20.171,38.174,,,,,1566.965,,012141,2002,,,,,,,,,Mundie,Craig,MALE,59491810,MSFT,7372
,28106,MICROSOFT CORP,,340.959,243.1,,584.059,,,,,591.446,,,,,,,,,012141,2002,,,,,,,,,Johnson,Kevin,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,,550,313.447,,863.447,,,,866.378,866.378,0.763,14.875,,,,15.009,15.009,,012141,2003,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,550,313.447,,863.447,,,,872.378,872.378,0.763,14.875,,,,14.967,14.967,,012141,2003,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,20378,MICROSOFT CORP,,504.168,400,,904.168,,,,16964.253,17788.119,2.11,1.166,,,,1786.604,1878.227,,012141,2003,,,,,,,,,Allchin,James,MALE,59491810,MSFT,7372
,20379,MICROSOFT CORP,,522.917,300,,822.917,,,,16884.387,1751.08,5.907,10.644,,,,2149.503,133.296,,012141,2003,,,,,,,,,Raikes,Jeffrey,MALE,59491810,MSFT,7372
,25184,MICROSOFT CORP,,377.707,410.198,,787.905,,,,9471.393,18352.63,8.795,25.628,,,,1395.864,139.612,,012141,2003,,,,,,,,,Mundie,Craig,MALE,59491810,MSFT,7372
,28106,MICROSOFT CORP,,379.125,300,,679.125,,,,,1013.929,11.194,16.277,,,,,71.432,,012141,2003,,,,,,,,,Johnson,Kevin,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,,591.667,310,,901.667,,,,904.454,904.454,7.576,4.426,,,,4.395,4.395,,012141,2004,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,591.667,310,,901.667,,,,910.604,910.604,7.576,4.426,,,,4.382,4.382,,012141,2004,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,20378,MICROSOFT CORP,,558.334,342,,900.334,,,,2368.715,8218.859,10.744,-0.424,,,,-86.037,-53.796,,012141,2004,,,,,,,,,Allchin,James,MALE,59491810,MSFT,7372
,20379,MICROSOFT CORP,,562.5,400,,962.5,,,,970.258,37938.442,7.57,16.962,,,,-94.254,2066.574,,012141,2004,,,,,,,,,Raikes,Jeffrey,MALE,59491810,MSFT,7372
,28106,MICROSOFT CORP,,480.336,435,,915.336,,,,1961.343,1961.343,26.696,34.782,,,,,93.44,,012141,2004,,,,,,,,,Johnson,Kevin,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,,600,400,,1000,,,,1002.469,1002.469,1.408,10.906,,,,10.837,10.837,,012141,2005,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,600,400,,1000,,,,1009.073,1009.073,1.408,10.906,,,,10.814,10.814,,012141,2005,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,20378,MICROSOFT CORP,,570,430,,1000,,,,1006.846,1006.846,2.089,11.07,,,,-57.494,-87.75,,012141,2005,,,,,,,,,Allchin,James,MALE,59491810,MSFT,7372
,20379,MICROSOFT CORP,,570,475,,1045,,,,1052.81,1052.81,1.333,8.571,,,,8.508,-97.225,,012141,2005,,,,,,,,,Raikes,Jeffrey,MALE,59491810,MSFT,7372
,28106,MICROSOFT CORP,,502.386,550,,1052.386,,,,1061.369,1087.268,4.591,14.973,,,,-45.886,-44.565,,012141,2005,,,,,,,,,Johnson,Kevin,MALE,59491810,MSFT,7372
,2467,MICROSOFT CORP,,616.667,350,,966.667,,,,968.779,968.779,2.778,-3.333,,,,-3.361,-3.361,,012141,2006,1981-01-01,1981-01-01,,2000-01-01,,,,,"Gates, III",William,MALE,59491810,MSFT,7372
