Unnamed: 0,GVKEY,TICKER,CEOANN,SALARY,BONUS,STOCK_AWARDS,OPTION_AWARDS,OTHCOMP,TOTAL_CURR,AGE,TDC1,YEAR,BECAMECEO,JOINED_CO,LEFTOFC,GENDER,CUSIP,NAICSDESC,SIC,MKVALT,size_category,signature_index
153,1632,ADI,CEO,627.404,0.0,765.304,805.11,50.192,627.404,53.0,2729.172,2013,2013-03-29,,2013-05-01,MALE,03265410,Semiconductor and Related Device Manufacturing,3674,15334.5185,Medium,7a8499abc8c92f49e55bcb39372dc8b8
154,1632,ADI,CEO,743.846,0.0,2757.776,1321.836,64.243,743.846,54.0,6027.17,2014,2013-03-29,,2013-05-01,MALE,03265410,Semiconductor and Related Device Manufacturing,3674,15441.9921,Medium,16c34c8c8a47eb61550d45817e9c3cbc
155,1632,ADI,CEO,785.192,0.0,3405.368,1696.291,124.081,785.192,55.0,7814.186,2015,2013-03-29,,2013-05-01,MALE,03265410,Semiconductor and Related Device Manufacturing,3674,18761.1073,Medium,10491141cf09075b76f861b6e0903ced
156,1632,ADI,CEO,827.692,0.0,3572.511,1633.514,66.215,827.692,56.0,7150.024,2016,2013-03-29,,2013-05-01,MALE,03265410,Semiconductor and Related Device Manufacturing,3674,19753.7611,Medium,82e45883995b9b9c1b7dabbd6c23e8b0
157,1632,ADI,CEO,878.0,0.0,4316.355,1978.473,70.24,878.0,57.0,10511.761,2017,2013-03-29,,2013-05-01,MALE,03265410,Semiconductor and Related Device Manufacturing,3674,33656.4668,Medium,5138b645c435e2cb67d24047e554371d
158,1632,ADI,CEO,984.615,0.0,4949.953,2305.013,85.937,984.615,58.0,11007.691,2018,2013-03-29,,2013-05-01,MALE,03265410,Semiconductor and Related Device Manufacturing,3674,30986.0936,Medium,e92bac740211d4acc9dc2c76c52c19f1
159,1632,ADI,CEO,1030.769,0.0,7039.56,2362.177,85.591,1030.769,59.0,11948.434,2019,2013-03-29,,2013-05-01,MALE,03265410,Semiconductor and Related Device Manufacturing,3674,39272.0423,Medium,260e7e1200b2e9a8981fe185190606d9
160,1678,APA,CEO,1750.0,0.0,9774.154,3498.631,991.561,1750.0,61.0,19264.346,2010,2002-05-01,1988-01-01,,MALE,03743Q10,Oil and Gas Extraction,1311,45592.5982,Medium,008cf6d1a0626090ff59379401cb08f8
161,1678,APA,CEO,1750.0,0.0,5731.487,2610.154,1134.81,1750.0,62.0,15976.451,2011,2002-05-01,1988-01-01,,MALE,03743Q10,Oil and Gas Extraction,1311,34793.4084,Medium,c2cd79b22e102c1b6c3f2de2749e3459
162,1678,APA,CEO,1750.0,0.0,6775.441,3028.08,1538.684,1750.0,63.0,17092.205,2012,2002-05-01,1988-01-01,,MALE,03743Q10,Oil and Gas Extraction,1311,30743.8185,Medium,f7ec7d2db7ed4768efd51f24c654299a
163,1678,APA,CEO,1750.0,0.0,6622.307,1981.728,874.21,1750.0,64.0,11228.244,2013,2002-05-01,1988-01-01,,MALE,03743Q10,Oil and Gas Extraction,1311,34012.7316,Medium,08439b4761d3cc135a8a42013326c7b5
164,1678,APA,CEO,1750.0,0.0,8085.121,0.0,365.351,1750.0,65.0,10200.472,2014,2002-05-01,1988-01-01,,MALE,03743Q10,Oil and Gas Extraction,1311,23595.5684,Medium,fa62ff3f3522213e077e4ee3446c6340
165,1678,APA,CEO,1081.551,0.0,12059.31,0.0,339.87,1081.551,48.0,15139.831,2015,2015-01-20,,,MALE,03743Q10,Oil and Gas Extraction,1311,16811.172,Medium,7b4fbf1c8610f61f3572321f1b6297fb
166,1678,APA,CEO,1100.0,0.0,7984.86,1345.497,526.239,1100.0,49.0,13416.196,2016,2015-01-20,,,MALE,03743Q10,Oil and Gas Extraction,1311,24083.0568,Medium,c2e69a81fd26921e9144d5e80dcb0b18
167,1678,APA,CEO,1300.0,0.0,9317.645,1589.238,620.99,1300.0,50.0,14433.373,2017,2015-01-20,,,MALE,03743Q10,Oil and Gas Extraction,1311,16083.9201,Medium,5404efaa85cacd0f813dc786ea4049ef
180,1704,AMAT,CEO,972.462,0.0,5363.5,0.0,12.333,972.462,60.0,9748.295,2010,2003-04-30,2003-04-01,2013-09-01,MALE,03822210,Semiconductor Machinery Manufacturing,3559,16400.7753,Medium,c3d16b14d4215780299eee0a5c8d90c6
181,1704,AMAT,CEO,980.0,0.0,5543.0,0.0,12.333,980.0,61.0,9555.333,2011,2003-04-30,2003-04-01,2013-09-01,MALE,03822210,Semiconductor Machinery Manufacturing,3559,16089.92,Medium,767c309ba22f563ad1ac19ce53833f75
182,1704,AMAT,CEO,980.0,0.0,6727.5,0.0,12.558,980.0,62.0,9220.058,2012,2003-04-30,2003-04-01,2013-09-01,MALE,03822210,Semiconductor Machinery Manufacturing,3559,12688.2,Medium,e9cef5e204298948bb5fc50ca2b3d6fd
183,1704,AMAT,CEO,980.0,0.0,6733.25,0.0,12.783,980.0,63.0,9286.683,2013,2003-04-30,2003-04-01,2013-09-01,MALE,03822210,Semiconductor Machinery Manufacturing,3559,21497.42,Medium,91a265f460a96e2be6248f61ceed03ba
184,1704,AMAT,CEO,980.0,0.0,0.0,0.0,539.732,980.0,57.0,16425.005,2014,2013-09-01,,,MALE,03822210,Semiconductor Machinery Manufacturing,3559,26971.89,Medium,c70f01123a6edce48dfeaf81770613db
185,1704,AMAT,CEO,995.385,0.0,10818.374,0.0,4189.049,995.385,58.0,18092.808,2015,2013-09-01,,,MALE,03822210,Semiconductor Machinery Manufacturing,3559,19453.2,Medium,430c61807c08986f457069b7ba157cc6
186,1704,AMAT,CEO,1019.231,0.0,11111.985,0.0,5099.766,1019.231,59.0,19680.422,2016,2013-09-01,,,MALE,03822210,Semiconductor Machinery Manufacturing,3559,31348.24,Medium,4eb6eca58581b23b541111828edcd99d
187,1704,AMAT,CEO,1000.0,0.0,10844.501,0.0,838.204,1000.0,60.0,15322.705,2017,2013-09-01,,,MALE,03822210,Semiconductor Machinery Manufacturing,3559,59815.8,Medium,13a0456a8d0c3019ce4349107477a63a
188,1704,AMAT,CEO,1000.0,0.0,11261.311,0.0,373.229,1000.0,61.0,14064.54,2018,2013-09-01,,,MALE,03822210,Semiconductor Machinery Manufacturing,3559,31794.96,Medium,c7facdf73291697699e010aa3d71149a
189,1704,AMAT,CEO,1024.808,0.0,11696.506,0.0,218.081,1024.808,62.0,14072.395,2019,2013-09-01,,,MALE,03822210,Semiconductor Machinery Manufacturing,3559,49702.16,Medium,f1ad74b901dee5ee3e1ab320e0b0913a
190,1722,ADM,CEO,1300.0,0.0,3832.682,2873.461,67.683,1300.0,57.0,11030.28,2010,2006-04-27,,2015-01-01,FEMALE,03948310,Starch and Vegetable Fats and Oils Manufacturing,2070,16498.98,Medium,39f146422cd52c1de66b0957a77988f0
191,1722,ADM,CEO,1300.0,0.0,4011.432,3071.547,60.861,1300.0,58.0,10913.742,2011,2006-04-27,,2015-01-01,FEMALE,03948310,Starch and Vegetable Fats and Oils Manufacturing,2070,20381.4,Medium,b1880cff411a20685ef70b53e1face40
192,1722,ADM,CEO,650.0,0.0,4010.291,2751.826,54.322,650.0,59.0,8307.377,2012,2006-04-27,,2015-01-01,FEMALE,03948310,Starch and Vegetable Fats and Oils Manufacturing,2070,19453.68,Medium,e65977d5be42cf469b9ad05b854a9a3c
193,1722,ADM,CEO,1300.0,0.0,3124.908,957.687,63.657,1300.0,60.0,6859.027,2013,2006-04-27,,2015-01-01,FEMALE,03948310,Starch and Vegetable Fats and Oils Manufacturing,2070,28600.6,Medium,9017178979a01e20eeb18b09d535b2d5
194,1722,ADM,CEO,1383.459,0.0,5020.194,6035.93,608.538,1383.459,61.0,16311.521,2014,2006-04-27,,2015-01-01,FEMALE,03948310,Starch and Vegetable Fats and Oils Manufacturing,2070,33124.0,Medium,b0e9a838ffaaaad722a0d567d6f6b98c
195,1722,ADM,CEO,1200.0,0.0,3371.859,3342.408,53.837,1200.0,54.0,9396.524,2015,2015-01-01,,,MALE,03948310,Starch and Vegetable Fats and Oils Manufacturing,2070,21824.6,Medium,069a2199deea0a51fd09141bb86812b3
196,1722,ADM,CEO,1283.34,0.0,5312.218,5279.331,148.708,1283.34,55.0,13963.197,2016,2015-01-01,,,MALE,03948310,Starch and Vegetable Fats and Oils Manufacturing,2070,26157.45,Medium,3188be6601ae81470313989ea8e9e8ed
197,1722,ADM,CEO,1300.008,0.0,12166.416,0.0,80.852,1300.008,56.0,3632.46,2017,2015-01-01,,,MALE,03948310,Starch and Vegetable Fats and Oils Manufacturing,2070,22324.56,Medium,5fd11fd912b1c1059e08fb8c54c3e190
198,1722,ADM,CEO,1300.008,0.0,13204.353,0.0,78.655,1300.008,57.0,19603.616,2018,2015-01-01,,,MALE,03948310,Starch and Vegetable Fats and Oils Manufacturing,2070,22902.23,Medium,07adab112675d2ba8c358a1ead0b76f7
199,1722,ADM,CEO,1383.338,0.0,13641.916,0.0,757.711,1383.338,58.0,18680.965,2019,2015-01-01,,,MALE,03948310,Starch and Vegetable Fats and Oils Manufacturing,2070,25816.95,Medium,ed73a2f9df81c2aa204890a3dd692476
203,1878,ADSK,CEO,1027.654,0.0,6866.867,0.0,3.0,1027.654,56.0,8297.29,2013,2006-05-01,1993-09-01,2017-02-08,MALE,05276910,Internet Publishing and Broadcasting and Web Searc,7370,11618.375,Medium,0d587e88b266a751b691d774b9f80cd5
204,1878,ADSK,CEO,1060.323,0.0,8526.158,0.0,5.544,1060.323,57.0,11040.453,2014,2006-05-01,1993-09-01,2017-02-08,MALE,05276910,Internet Publishing and Broadcasting and Web Searc,7370,12259.135,Medium,9d0fd1c2a359e5561cf7d92f9b6f24c3
205,1878,ADSK,CEO,1094.508,0.0,9615.521,0.0,83.398,1094.508,58.0,12176.677,2015,2006-05-01,1993-09-01,2017-02-08,MALE,05276910,Internet Publishing and Broadcasting and Web Searc,7370,10506.408,Medium,3f1a60d2d6ca925e62b515d602b2f76e
206,1878,ADSK,CEO,1108.461,1.0,8316.948,0.0,7.62,1109.461,59.0,10723.778,2016,2006-05-01,1993-09-01,2017-02-08,MALE,05276910,Internet Publishing and Broadcasting and Web Searc,7370,17919.202,Medium,7ce0d1713e9a6ace314c7294eb96044e
207,1878,ADSK,CEO,241.154,0.0,13593.723,0.0,1804.771,241.154,55.0,15639.648,2017,2017-02-08,,2017-06-19,MALE,05276910,Internet Publishing and Broadcasting and Web Searc,7370,25239.846,Medium,9f04ca8a6164aafa16c1fcca4f824cde
208,1878,ADSK,CEO,819.711,0.0,7066.886,0.0,32.961,819.711,54.0,9021.758,2018,2017-02-08,,,MALE,05276910,Internet Publishing and Broadcasting and Web Searc,7370,32295.68,Medium,976e5f551bf07c2f12062a9f9c8c2c91
209,1878,ADSK,CEO,904.327,0.0,9679.365,0.0,50.715,904.327,55.0,11569.658,2019,2017-02-08,,,MALE,05276910,Internet Publishing and Broadcasting and Web Searc,7370,43188.89,Medium,26a00c58189623ab4ef7ea36391a1b07
210,1891,ADP,CEO,1000.0,0.0,1440.58,1723.5,176.025,1000.0,63.0,6360.105,2010,2006-08-31,,2011-11-09,MALE,05301510,"Data Processing, Hosting, and Related Services (ef",7374,19807.92,Medium,483ee9886fd32fd205091c28a48dee10
211,1891,ADP,CEO,1000.0,0.0,2436.0,1274.0,181.548,1000.0,64.0,7378.548,2011,2006-08-31,,2011-11-09,MALE,05301510,"Data Processing, Hosting, and Related Services (ef",7374,25855.344,Medium,d3e93a5dce63523ebdd21aed8f7bad61
212,1891,ADP,CEO,729.744,0.0,926.2,1673.9,50.482,729.744,48.0,4832.726,2012,2011-11-08,,2023-01-01,MALE,05301510,"Data Processing, Hosting, and Related Services (ef",7374,26950.572,Medium,baabeaa2bb3cc237cb6cd100f67405cc
213,1891,ADP,CEO,850.0,0.0,2223.135,1396.44,51.016,850.0,49.0,5958.111,2013,2011-11-08,,2023-01-01,MALE,05301510,"Data Processing, Hosting, and Related Services (ef",7374,33231.836,Medium,622f20a4d62170935287f1e93b940965
214,1891,ADP,CEO,900.0,0.0,3141.881,1599.998,54.282,900.0,50.0,7167.841,2014,2011-11-08,,2023-01-01,MALE,05301510,"Data Processing, Hosting, and Related Services (ef",7374,38070.256,Medium,b5995b0913eaa1ad43808e4a24a93c04
215,1891,ADP,CEO,1000.0,0.0,1977.567,2079.992,62.738,1000.0,51.0,7091.497,2015,2011-11-08,,2023-01-01,MALE,05301510,"Data Processing, Hosting, and Related Services (ef",7374,37419.272,Medium,cf3ea1c3812128771f114d07f9e96dcd
216,1891,ADP,CEO,1000.0,0.0,3318.779,2599.995,64.683,1000.0,52.0,8583.457,2016,2011-11-08,,2023-01-01,MALE,05301510,"Data Processing, Hosting, and Related Services (ef",7374,41865.159,Medium,f5d700a5d711639fb0b52a2dcad3d7a1
217,1891,ADP,CEO,1030.0,0.0,4350.006,2999.991,64.975,1030.0,53.0,9829.272,2017,2011-11-08,,2023-01-01,MALE,05301510,"Data Processing, Hosting, and Related Services (ef",7374,45594.7,Medium,e3750bc05ed878e1579a2ef8ecd61eff
218,1891,ADP,CEO,1055.0,0.0,5334.938,3399.988,64.091,1055.0,54.0,12303.727,2018,2011-11-08,,2023-01-01,MALE,05301510,"Data Processing, Hosting, and Related Services (ef",7374,58860.632,Medium,66b15381fe41db909b151d277e8c7a59
219,1891,ADP,CEO,1100.0,0.0,6752.701,3999.975,62.226,1100.0,55.0,15300.702,2019,2011-11-08,,2023-01-01,MALE,05301510,"Data Processing, Hosting, and Related Services (ef",7374,71786.286,Medium,d845274212d15365e0748d9b2b20d4d5
227,1913,AVY,CEO,1124.75,0.0,4864.416,0.0,218.437,1124.75,46.0,8615.228,2017,2016-05-01,,,MALE,05361110,Paper Bag and Coated and Treated Paper Manufacturi,2670,10109.0583,Medium,66d2df7f5c309e31972c0401c7855e08
229,1913,AVY,CEO,1133.0,0.0,5358.043,0.0,207.177,1133.0,48.0,7987.008,2019,2016-05-01,,,MALE,05361110,Paper Bag and Coated and Treated Paper Manufacturi,2670,10906.0709,Medium,b78a8a88e648a7d02c6d06750380cd18
235,1988,BALL,CEO,1198.462,0.0,2200.017,2200.006,133.907,1198.462,50.0,9272.302,2015,2011-01-26,,2022-04-27,MALE,05849810,Metal Can Manufacturing,3411,10348.679,Medium,215ff5792bfd52a30daf86e64bf3ffff
236,1988,BALL,CEO,1238.615,0.0,3278.877,2310.256,81.86,1238.615,51.0,10904.339,2016,2011-01-26,,2022-04-27,MALE,05849810,Metal Can Manufacturing,3411,13127.1156,Medium,46885ed21faff470af583d9a39f1cd11
237,1988,BALL,CEO,1267.423,0.0,4335.59,2399.996,62.495,1267.423,52.0,12650.159,2017,2011-01-26,,2022-04-27,MALE,05849810,Metal Can Manufacturing,3411,13242.9959,Medium,202f9fb4047f5f63491d483dfaa0cba3
238,1988,BALL,CEO,1299.013,0.0,2800.014,2800.0,67.359,1299.013,53.0,10868.462,2018,2011-01-26,,2022-04-27,MALE,05849810,Metal Can Manufacturing,3411,15415.1628,Medium,c30d21e1d291af4068556d88fc9cc46a
239,1988,BALL,CEO,1331.364,0.0,2899.995,2900.001,61.152,1331.364,54.0,11353.226,2019,2011-01-26,,2022-04-27,MALE,05849810,Metal Can Manufacturing,3411,20994.1455,Medium,841bcf0a4b67529fbd123d898f1ab84c
240,2019,BK,CEO,1000.0,0.0,7516.705,4896.057,356.495,1000.0,55.0,19379.257,2010,2007-07-01,,2011-08-31,MALE,06405810,Commercial Banking,6020,37494.206,Medium,7fa4770fb650aba774da6f8da8008870
241,2019,BK,CEO,666.667,0.0,4549.178,4593.643,502.618,666.667,56.0,18515.749,2011,2007-07-01,,2011-08-31,MALE,06405810,Commercial Banking,6020,24084.6093,Medium,7e341ed8b5cf9158cf387c40d893e021
242,2019,BK,CEO,1000.0,0.0,6250.748,2389.266,140.611,1000.0,60.0,12826.563,2012,2011-08-31,,2017-07-17,MALE,06405810,Commercial Banking,6020,29901.693,Medium,69f4f4dd606b922b7b3c60184bc10baf
243,2019,BK,CEO,1000.0,0.0,4682.101,0.0,282.191,1000.0,61.0,8420.784,2013,2011-08-31,,2017-07-17,MALE,06405810,Commercial Banking,6020,39910.215,Medium,ba7d15e79d6dbc86c993de39c1014110
244,2019,BK,CEO,1000.0,0.0,7750.031,0.0,155.469,1000.0,62.0,5785.839,2014,2011-08-31,,2017-07-17,MALE,06405810,Commercial Banking,6020,45366.51,Medium,46029dad239dcf83522c66df8c1e3dae
245,2019,BK,CEO,1000.0,0.0,9889.738,0.0,173.496,1000.0,63.0,8287.91,2015,2011-08-31,,2017-07-17,MALE,06405810,Commercial Banking,6020,44737.8385,Medium,0b4ac3119ee556de8d331fc57b6158f1
246,2019,BK,CEO,1000.0,0.0,13656.477,0.0,183.121,1000.0,64.0,9601.066,2016,2011-08-31,,2017-07-17,MALE,06405810,Commercial Banking,6020,49629.9814,Medium,4bcf458c20f580d7311029f16dbb50ad
247,2019,BK,CEO,1000.0,0.0,13517.892,0.0,196.263,1000.0,65.0,18214.155,2017,2011-08-31,,2017-07-17,MALE,06405810,Commercial Banking,6020,54583.9861,Medium,360da10674117d3beab926700b79d961
248,2019,BK,CEO,1250.0,0.0,3875.777,0.0,83.858,1250.0,53.0,9403.385,2018,2017-07-17,,2019-09-27,MALE,06405810,Commercial Banking,6020,45207.2518,Medium,addb50d1202e9deac988bb92780d6283
249,2019,BK,CEO,956.442,0.0,13286.267,0.0,31.528,956.442,54.0,14274.237,2019,2017-07-17,,2019-09-27,MALE,06405810,Commercial Banking,6020,45331.3754,Medium,65f39ce28d55ab7e590b934bcf7e0b96
250,2086,BAX,CEO,1369.923,0.0,4445.65,2665.541,147.598,1369.923,59.0,9668.072,2010,2004-04-19,2004-04-19,2016-01-01,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,29396.7045,Medium,487cfbfcb37b004f8e8cc2f28e1c352b
251,2086,BAX,CEO,1408.846,0.0,5099.681,3386.214,37.103,1408.846,60.0,12832.028,2011,2004-04-19,2004-04-19,2016-01-01,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,27756.7956,Medium,370a3839329573e74650edaa5a398ceb
252,2086,BAX,CEO,1453.077,0.0,6348.01,3922.648,9.012,1453.077,61.0,16012.007,2012,2004-04-19,2004-04-19,2016-01-01,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,36410.6252,Medium,6940ba7d456489918bca68169b24f514
253,2086,BAX,CEO,1525.548,0.0,6839.789,4792.568,9.162,1525.548,62.0,15862.474,2013,2004-04-19,2004-04-19,2016-01-01,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,37768.2929,Medium,63d1d6ab3735bc6e21a02c08f0cead71
254,2086,BAX,CEO,1535.0,0.0,3580.637,4541.757,9.456,1535.0,63.0,12835.678,2014,2004-04-19,2004-04-19,2016-01-01,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,39750.8836,Medium,c4892a734cab4f0751f6bba06b96bd6d
255,2086,BAX,CEO,1535.0,0.0,6571.575,4894.826,9.858,1535.0,64.0,16648.75,2015,2004-04-19,2004-04-19,2016-01-01,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,20893.0383,Medium,c87590050bfd196a6e53394552558555
256,2086,BAX,CEO,1300.0,0.0,826.481,0.0,177.464,1300.0,54.0,5813.945,2016,2015-10-28,,2015-11-20,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,23926.0857,Medium,111f6842967f5d209dbc24d6c5d706f9
257,2086,BAX,CEO,1300.0,0.0,5373.599,5185.13,266.935,1300.0,55.0,14933.664,2017,2015-10-28,,2015-11-20,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,35001.0733,Medium,4d1374c4aa83c1086582860d17805894
258,2086,BAX,CEO,1300.0,0.0,6728.166,4899.99,134.519,1300.0,56.0,15645.125,2018,2015-10-28,,2015-11-20,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,33765.5942,Medium,4e0469128313565104c7a2e859ed0f10
259,2086,BAX,CEO,1300.0,0.0,6648.082,5146.807,128.182,1300.0,57.0,13913.821,2019,2015-10-28,,2015-11-20,MALE,07181310,Pharmaceutical Preparation Manufacturing,2834,42324.6811,Medium,dcaeb1ded7ccfae27a3be760506889f2
260,2111,BDX,CEO,1070.0,0.0,2926.049,2965.638,34.405,1070.0,59.0,7846.092,2010,2000-01-01,,2011-09-30,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,17029.3656,Medium,3df75ab24e7578463066d8fb8cb38227
261,2111,BDX,CEO,1092.5,0.0,3135.649,3227.045,37.801,1092.5,60.0,8803.303,2011,2000-01-01,,2011-09-30,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,15750.4558,Medium,00686f1dac222201c2bc1ce6d4b982a7
262,2111,BDX,CEO,900.0,0.0,3441.639,2292.422,41.75,900.0,59.0,7755.811,2012,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,15469.3282,Medium,4dadc282af41272fc3dc21e505c43b8b
263,2111,BDX,CEO,930.0,0.0,3758.005,2449.317,35.958,930.0,60.0,8398.28,2013,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,19403.78,Medium,e7153cb3d53a4020db0f0fab4e1e4b77
264,2111,BDX,CEO,985.0,0.0,4653.236,3153.732,35.691,985.0,61.0,10227.658,2014,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,21839.2285,Medium,214ba59f701aeb74fb613f1157665c52
265,2111,BDX,CEO,1045.0,0.0,5381.613,3576.512,44.827,1045.0,62.0,11710.033,2015,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,27950.9314,Medium,8baa9a7a20c2af4536debf53c689cdf9
266,2111,BDX,CEO,1105.0,0.0,5722.028,4572.671,44.975,1105.0,63.0,13444.674,2016,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,38334.7914,Medium,516355e0687ca8fdc63d17bdd6250c82
267,2111,BDX,CEO,1153.75,0.0,5641.827,3794.598,37.284,1153.75,64.0,12427.459,2017,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,44665.2349,Medium,9a862796030e2cf159c72cc218f2c5ed
268,2111,BDX,CEO,1191.25,0.0,6693.896,4423.618,38.045,1191.25,65.0,14326.809,2018,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,70006.464,Medium,c0ccdc0fd71d9e5d56b092c873a62b99
269,2111,BDX,CEO,1275.0,0.0,7267.906,4797.154,34.563,1275.0,66.0,15324.623,2019,2011-10-01,,2020-01-01,MALE,07588710,Surgical and Medical Instrument Manufacturing,3841,68407.2139,Medium,f93ce79d8a845210e6e680e4f6b864d6
270,2136,VZ,CEO,2100.0,0.0,24937.737,0.0,707.644,2100.0,63.0,18126.854,2010,2000-06-01,1997-08-01,2011-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,101150.8829,Medium,cc461dc58f04e41ab094dc09aca67cd1
271,2136,VZ,CEO,2100.0,0.0,19548.757,0.0,920.946,2100.0,64.0,26419.11,2011,2000-06-01,1997-08-01,2011-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,113700.7219,Medium,2e7c1074f16687749f762342c6f036ac
272,2136,VZ,CEO,1400.0,0.0,8750.055,0.0,535.577,1400.0,57.0,13893.812,2012,2011-08-01,,2018-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,123690.2806,Medium,27c2381960808ef59934094c5d852a28
273,2136,VZ,CEO,1480.769,0.0,9375.077,0.0,780.874,1480.769,58.0,15826.606,2013,2011-08-01,,2018-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,140638.68,Medium,102b8a2b76ab913608fcfc6c231a1eab
274,2136,VZ,CEO,1580.769,0.0,12000.052,0.0,850.041,1580.769,59.0,18276.544,2014,2011-08-01,,2018-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,194369.2159,Medium,184bdaf6f496f181202d1af28205425f
275,2136,VZ,CEO,1661.538,0.0,12000.065,0.0,598.965,1661.538,60.0,18343.66,2015,2011-08-01,,2018-08-01,MALE,92343V10,Wireless Telecommunications Carriers (except Satel,4812,188262.1485,Medium,aa601d64f8bb531711be7810e48b1894
281,2176,BRK.B,CEO,100.0,0.0,0.0,0.0,391.925,100.0,81.0,491.925,2011,1970-01-01,1965-01-01,,MALE,08467070,Conglomerates,9997,189192.9109,Medium,459a44a1c8d850def0a8649279feb6c8
290,2184,BBY,CEO,1061.54,0.0,0.0,3206.125,15.168,1061.54,51.0,5029.5,2010,2009-06-24,,2012-04-09,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,12657.1016,Medium,978e49a784ff113d412b2ebf61a72763
294,2184,BBY,CEO,1175.0,0.0,6986.928,1654.07,69.962,1175.0,56.0,12964.46,2014,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,12371.6736,Medium,a195bcec883532601decbe74f371a923
296,2184,BBY,CEO,1175.0,0.0,7689.879,1800.076,494.275,1175.0,58.0,14037.98,2016,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,13850.5282,Medium,857a53f5ec29c077e623937600b33cf4
297,2184,BBY,CEO,1286.058,0.0,8644.644,2198.462,81.557,1286.058,59.0,16813.705,2017,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,20675.1033,Medium,a95808bf26d2abbc6a6da55191d8e341
298,2184,BBY,CEO,1275.0,0.0,9391.513,2267.826,207.497,1275.0,60.0,17382.486,2018,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,15740.2457,Medium,45bc6924d401dc1915e03c6d814d5af2
299,2184,BBY,CEO,1013.462,0.0,6780.674,1695.326,37.867,1013.462,45.0,11440.664,2019,2019-06-11,,,FEMALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,21722.4769,Medium,be6ede0fb11a0c44f3e085d82a88c593
309,2220,BIO,CEO,950.0,0.0,3865.744,1277.192,24.734,950.0,69.0,7261.053,2019,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,11071.3291,Medium,cc6b9329e5a0796f6a233c87f6530eed
310,2285,BA,CEO,1930.0,0.0,3300.33,3300.297,798.392,1930.0,61.0,13768.019,2010,2005-07-01,,2015-06-30,MALE,09702310,Aircraft Manufacturing,3721,47983.0023,Medium,e9b2d91d7a8f2d7ec24e33641c2a6267
311,2285,BA,CEO,1930.0,0.0,3420.165,3420.159,928.679,1930.0,62.0,18403.303,2011,2005-07-01,,2015-06-30,MALE,09702310,Aircraft Manufacturing,3721,54624.1118,Medium,5f17412bb175ba1c496942bcf086f53e
